# Figure 5 - orbital element distributions
#Semimajor Max flux   Preferred   Min flux   Mass flux  Eccentri-   Max flux   Preferred   Min flux   Mass flux Inclination Max flux   Preferred   Min flux   Mass flux   Impact    Max flux   Preferred   Min flux   Mass flux
#   axis    at Moon   solution    at Moon    at Earth     city       at Moon   solution    at Moon    at Earth               at Moon   solution    at Moon    at Earth    velocity   at Moon   solution    at Moon    at Earth
#   (au)   (kg day-1) (kg day-1) (kg day-1) (kg day-1)             (kg day-1) (kg day-1) (kg day-1) (kg day-1)   (degree)  (kg day-1) (kg day-1) (kg day-1) (kg day-1)   (km s-1)  (kg day-1) (kg day-1) (kg day-1) (kg day-1)
4.1625E+00 6.2726E-01 4.2650E-01 3.5816E-01 6.7211E+00	8.3250E-01 8.7201E+00 5.6906E+00 4.4103E+00 8.7708E+01	1.4985E+02 1.9484E+00 1.7309E+00 1.7095E+00 2.3840E+01	1.6650E+02 4.6080E-02 2.6063E-02 1.8537E-02 3.8179E-01	
4.1875E+00 6.0145E-01 4.1250E-01 3.5613E-01 6.5680E+00	8.3750E-01 8.8253E+00 5.7147E+00 4.3806E+00 8.7844E+01	1.5075E+02 1.7199E+00 1.5803E+00 1.5658E+00 2.1647E+01	1.6750E+02 4.6823E-02 2.6092E-02 1.8312E-02 3.8556E-01	
4.2125E+00 5.7135E-01 3.9606E-01 3.3741E-01 6.2631E+00	8.4250E-01 8.6243E+00 5.5690E+00 4.2485E+00 8.5865E+01	1.5165E+02 1.6988E+00 1.5565E+00 1.4873E+00 2.2159E+01	1.6850E+02 4.7689E-02 2.6892E-02 1.9180E-02 3.9553E-01	
4.2375E+00 6.0026E-01 4.0256E-01 3.3555E-01 6.2837E+00	8.4750E-01 8.5527E+00 5.4790E+00 4.1462E+00 8.3922E+01	1.5255E+02 1.6777E+00 1.5327E+00 1.4773E+00 2.1178E+01	1.6950E+02 4.4963E-02 2.5539E-02 1.8337E-02 3.7527E-01	
4.2625E+00 6.1020E-01 4.1807E-01 3.4646E-01 6.5624E+00	8.5250E-01 8.3890E+00 5.3395E+00 4.0412E+00 8.1415E+01	1.5345E+02 1.4888E+00 1.3353E+00 1.3073E+00 1.9229E+01	1.7050E+02 4.7121E-02 2.6400E-02 1.8748E-02 3.8613E-01	
4.2875E+00 5.6966E-01 3.9196E-01 3.3331E-01 6.2147E+00	8.5750E-01 8.4975E+00 5.3778E+00 4.0511E+00 8.1790E+01	1.5435E+02 1.3387E+00 1.2143E+00 1.1993E+00 1.6683E+01	1.7150E+02 4.6453E-02 2.6280E-02 1.8536E-02 3.8942E-01	
4.3125E+00 5.4456E-01 3.8103E-01 3.2359E-01 6.0006E+00	8.6250E-01 8.4098E+00 5.2749E+00 3.9084E+00 8.0362E+01	1.5525E+02 1.4204E+00 1.2791E+00 1.2671E+00 1.7399E+01	1.7250E+02 4.5081E-02 2.5471E-02 1.8069E-02 3.7595E-01	
4.3375E+00 5.5844E-01 3.7839E-01 3.1761E-01 6.0092E+00	8.6750E-01 8.2876E+00 5.1708E+00 3.8278E+00 7.8766E+01	1.5615E+02 1.3665E+00 1.1953E+00 1.1953E+00 1.6477E+01	1.7350E+02 4.5902E-02 2.5835E-02 1.8018E-02 3.8040E-01	
4.3625E+00 5.3992E-01 3.6771E-01 3.1005E-01 5.7606E+00	8.7250E-01 8.2748E+00 5.1435E+00 3.7853E+00 7.7978E+01	1.5705E+02 1.6217E+00 1.3597E+00 1.3597E+00 1.8663E+01	1.7450E+02 4.6667E-02 2.5899E-02 1.8077E-02 3.8037E-01	
4.3875E+00 5.3097E-01 3.6586E-01 3.0796E-01 5.6390E+00	8.7750E-01 8.1272E+00 5.0217E+00 3.6499E+00 7.5945E+01	1.5795E+02 1.6003E+00 1.2614E+00 1.2614E+00 1.6932E+01	1.7550E+02 4.5762E-02 2.5636E-02 1.8153E-02 3.8000E-01	
4.4125E+00 5.3250E-01 3.6372E-01 3.1006E-01 5.6897E+00	8.8250E-01 8.0899E+00 4.9880E+00 3.6009E+00 7.5172E+01	1.5885E+02 1.7135E+00 1.3326E+00 1.3326E+00 1.8409E+01	1.7650E+02 4.6723E-02 2.5463E-02 1.7432E-02 3.7520E-01	
4.4375E+00 5.0667E-01 3.5733E-01 3.1078E-01 5.5638E+00	8.8750E-01 8.1392E+00 5.0011E+00 3.6193E+00 7.4900E+01	1.5975E+02 1.4529E+00 1.2878E+00 1.2878E+00 1.7935E+01	1.7750E+02 4.6287E-02 2.5557E-02 1.7604E-02 3.7734E-01	
4.4625E+00 5.1869E-01 3.5191E-01 2.9312E-01 5.8838E+00	8.9250E-01 8.1129E+00 4.9694E+00 3.5896E+00 7.4852E+01	1.6065E+02 1.2364E+00 1.0450E+00 1.0413E+00 1.4490E+01	1.7850E+02 4.7080E-02 2.5898E-02 1.7913E-02 3.8054E-01	
4.4875E+00 5.0592E-01 3.4793E-01 2.9584E-01 5.3957E+00	8.9750E-01 8.2056E+00 4.9342E+00 3.4827E+00 7.4257E+01	1.6155E+02 1.2773E+00 1.1608E+00 1.1413E+00 1.6284E+01	1.7950E+02 4.4167E-02 2.4668E-02 1.7143E-02 3.6539E-01	
4.5125E+00 4.8596E-01 3.3217E-01 2.7920E-01 5.1988E+00	9.0250E-01 8.3326E+00 4.9897E+00 3.5826E+00 7.4916E+01	1.6245E+02 1.2394E+00 1.0392E+00 1.0164E+00 1.4241E+01	1.8050E+02 4.5036E-02 2.5038E-02 1.7462E-02 3.6870E-01	
4.5375E+00 4.9012E-01 3.3495E-01 2.8022E-01 5.2121E+00	9.0750E-01 8.5432E+00 5.1118E+00 3.6407E+00 7.6521E+01	1.6335E+02 1.2108E+00 9.6452E-01 9.3202E-01 1.3407E+01	1.8150E+02 4.5334E-02 2.5080E-02 1.7386E-02 3.7175E-01	
4.5625E+00 4.6186E-01 3.2712E-01 2.7878E-01 5.1073E+00	9.1250E-01 8.2443E+00 4.8672E+00 3.4176E+00 7.2635E+01	1.6425E+02 1.0564E+00 9.5998E-01 9.4911E-01 1.3550E+01	1.8250E+02 4.5536E-02 2.5701E-02 1.8242E-02 3.7944E-01	
4.5875E+00 4.7621E-01 3.2973E-01 2.7745E-01 5.1122E+00	9.1750E-01 8.4067E+00 4.9143E+00 3.4195E+00 7.3267E+01	1.6515E+02 1.0865E+00 9.2709E-01 9.0880E-01 1.3086E+01	1.8350E+02 4.4919E-02 2.5120E-02 1.7436E-02 3.6738E-01	
4.6125E+00 4.5947E-01 3.2053E-01 2.7459E-01 4.9820E+00	9.2250E-01 8.4241E+00 4.8395E+00 3.3099E+00 7.2231E+01	1.6605E+02 1.0285E+00 8.9119E-01 8.8348E-01 1.2540E+01	1.8450E+02 4.6192E-02 2.6084E-02 1.8176E-02 3.8390E-01	
4.6375E+00 4.7100E-01 3.1782E-01 2.6563E-01 4.9331E+00	9.2750E-01 8.5845E+00 4.8769E+00 3.3097E+00 7.2385E+01	1.6695E+02 9.8356E-01 8.6537E-01 8.5579E-01 1.2465E+01	1.8550E+02 4.4350E-02 2.4711E-02 1.7249E-02 3.6448E-01	
4.6625E+00 4.6155E-01 3.1936E-01 2.6914E-01 4.9805E+00	9.3250E-01 8.6999E+00 4.9357E+00 3.3981E+00 7.3871E+01	1.6785E+02 9.8888E-01 8.6648E-01 8.5300E-01 1.2027E+01	1.8650E+02 4.4536E-02 2.4621E-02 1.7081E-02 3.6104E-01	
4.6875E+00 4.5390E-01 3.0802E-01 2.5929E-01 4.7659E+00	9.3750E-01 8.7738E+00 4.8986E+00 3.3049E+00 7.2663E+01	1.6875E+02 9.0577E-01 7.9913E-01 7.9046E-01 1.1153E+01	1.8750E+02 4.3427E-02 2.4568E-02 1.7342E-02 3.6497E-01	
4.7125E+00 4.3787E-01 3.0053E-01 2.4993E-01 4.6177E+00	9.4250E-01 8.9374E+00 4.9194E+00 3.2932E+00 7.2907E+01	1.6965E+02 8.0301E-01 7.3575E-01 7.2599E-01 1.0274E+01	1.8850E+02 4.3587E-02 2.4350E-02 1.7000E-02 3.5549E-01	
4.7375E+00 4.3130E-01 2.9926E-01 2.5162E-01 4.6100E+00	9.4750E-01 8.8910E+00 4.8970E+00 3.2783E+00 7.2332E+01	1.7055E+02 8.3169E-01 7.5368E-01 7.4850E-01 1.0523E+01	1.8950E+02 4.4352E-02 2.4739E-02 1.7145E-02 3.6257E-01	
4.7625E+00 4.3383E-01 2.9986E-01 2.5483E-01 4.6756E+00	9.5250E-01 9.1240E+00 4.9959E+00 3.3769E+00 7.3781E+01	1.7145E+02 9.5391E-01 8.5778E-01 8.5474E-01 1.2054E+01	1.9050E+02 4.4340E-02 2.4835E-02 1.7432E-02 3.6725E-01	
4.7875E+00 4.1411E-01 2.9005E-01 2.4591E-01 4.4980E+00	9.5750E-01 8.5729E+00 4.6554E+00 3.0975E+00 6.8242E+01	1.7235E+02 1.1379E+00 9.9559E-01 9.9559E-01 1.4086E+01	1.9150E+02 4.3810E-02 2.4523E-02 1.7275E-02 3.6137E-01	
4.8125E+00 4.2253E-01 2.9083E-01 2.4152E-01 4.4658E+00	9.6250E-01 8.0121E+00 4.2970E+00 2.7935E+00 6.2791E+01	1.7325E+02 1.1446E+00 1.0096E+00 1.0065E+00 1.4415E+01	1.9250E+02 4.4061E-02 2.3991E-02 1.6538E-02 3.5248E-01	
4.8375E+00 4.1190E-01 2.9122E-01 2.5145E-01 4.4983E+00	9.6750E-01 7.2363E+00 3.8696E+00 2.4953E+00 5.6305E+01	1.7415E+02 8.4265E-01 6.2976E-01 5.6047E-01 8.8579E+00	1.9350E+02 4.3907E-02 2.4336E-02 1.6910E-02 3.5754E-01	
4.8625E+00 4.1105E-01 2.8277E-01 2.4043E-01 4.3611E+00	9.7250E-01 6.4249E+00 3.4608E+00 2.2532E+00 5.0413E+01	1.7505E+02 8.4585E-01 7.6695E-01 7.6142E-01 1.0724E+01	1.9450E+02 4.3283E-02 2.4385E-02 1.7192E-02 3.5622E-01	
4.8875E+00 3.9875E-01 2.7878E-01 2.3767E-01 4.3151E+00	9.7750E-01 5.0890E+00 2.6402E+00 1.6508E+00 3.8409E+01	1.7595E+02 7.9866E-01 6.8839E-01 6.6483E-01 9.5208E+00	1.9550E+02 4.3174E-02 2.3747E-02 1.6301E-02 3.5030E-01	
4.9125E+00 4.1506E-01 2.8362E-01 2.3863E-01 4.3837E+00	9.8250E-01 3.9330E+00 1.9787E+00 1.1877E+00 2.8502E+01	1.7685E+02 6.3714E-01 5.1301E-01 5.0891E-01 7.0992E+00	1.9650E+02 4.3560E-02 2.3833E-02 1.6333E-02 3.4884E-01	
4.9375E+00 4.0079E-01 2.8729E-01 2.4884E-01 4.3820E+00	9.8750E-01 2.8877E+00 1.4139E+00 8.0937E-01 2.0286E+01	1.7775E+02 6.9868E-01 5.6910E-01 5.5617E-01 7.6226E+00	1.9750E+02 4.3598E-02 2.4237E-02 1.7019E-02 3.5764E-01	
4.9625E+00 3.9120E-01 2.7632E-01 2.3600E-01 4.2150E+00	9.9250E-01 1.7483E+00 8.4179E-01 4.5697E-01 1.2057E+01	1.7865E+02 7.0535E-01 5.6808E-01 5.5287E-01 7.7002E+00	1.9850E+02 4.3630E-02 2.4575E-02 1.7508E-02 3.5972E-01	
4.9875E+00 3.9790E-01 2.8393E-01 2.4540E-01 4.3923E+00	9.9750E-01 5.7298E-01 2.8176E-01 1.7803E-01 4.0634E+00	1.7955E+02 1.1277E+00 9.5707E-01 7.3756E-01 1.2930E+01	1.9950E+02 4.2718E-02 2.3785E-02 1.6588E-02 3.4777E-01	
