# Fig4 upper left plot
# Ratio HTC/(HTC+OCC) at Earth, Ratio JFC/(HTC+OCC) at Earth, -chi^2
 0.492408  1.34379 -3.78062 
 0.410328  1.76383 -3.77878 
 0.202795  2.10265 -3.77508 
 0.106535  3.0411 -3.77207 
 0.157624  3.03427 -3.76766 
 0.265821  1.10389 -3.76297 
 0.303109  1.00682 -3.76105 
 0.424058  1.79993 -3.75589 
 0.566293  0.510225 -3.75544 
 0.0335147  3.4221 -3.74993 
 0.0861804  2.87114 -3.74595 
 0.265297  1.46708 -3.74395 
 0.191512  1.63728 -3.74234 
 0.424576  0.941939 -3.73958 
 0.109977  3.30366 -3.73716 
 0.241665  3.00389 -3.73498 
 0.397416  2.154 -3.73306 
 0.0983374  3.64812 -3.73144 
 0.142095  1.5856 -3.72895 
 0.439769  0.856762 -3.72831 
 0.44604  1.17819 -3.72316 
 0.00162468  2.03649 -3.72127 
 0.393641  1.66536 -3.71781 
 0.544278  0.739619 -3.71305 
 0.425064  2.05131 -3.70908 
 0.0852703  1.69912 -3.70742 
 0.078167  3.1324 -3.70151 
 0.297603  2.43959 -3.699 
 0.0713315  2.3769 -3.69403 
 0.278125  1.45494 -3.68995 
 0.547129  1.57547 -3.68828 
 0.673708  0.544829 -3.68412 
 0.766105  0.178663 -3.67941 
 0.492981  0.914102 -3.67608 
 0.329608  0.985804 -3.67052 
 0.283502  1.18508 -3.66716 
 0.484798  1.64369 -3.66378 
 0.011192  2.2014 -3.66122 
 0.589552  1.22516 -3.65683 
 0.236197  2.39907 -3.65612 
 0.140478  2.19758 -3.65464 
 0.480459  0.83358 -3.65368 
 0.298985  1.89338 -3.64941 
 0.478826  0.530956 -3.64568 
 0.00702368  3.61328 -3.64344 
 0.455609  1.90581 -3.64139 
 0.0784906  3.31187 -3.63808 
 0.474225  1.40811 -3.63477 
 0.457952  1.37055 -3.63185 
 0.477751  0.731535 -3.62895 
 0.190366  1.84246 -3.62538 
 0.443157  1.42111 -3.62254 
 0.716386  0.0534925 -3.61984 
 0.245799  2.54317 -3.61521 
 0.023332  2.45487 -3.61286 
 0.55926  1.42079 -3.61075 
 0.127983  3.29526 -3.60364 
 0.623754  1.20293 -3.6014 
 0.496989  1.56222 -3.59988 
 0.415632  1.48849 -3.59764 
 0.221044  2.57399 -3.59632 
 0.731096  0.418 -3.59365 
 0.193218  3.03492 -3.59296 
 0.689176  0.499447 -3.59116 
 0.155378  2.52413 -3.5875 
 0.57052  0.422277 -3.58616 
 0.762533  0.592579 -3.58302 
 0.41474  1.17693 -3.58254 
 0.292499  2.44503 -3.58007 
 0.803283  0.406483 -3.57752 
 0.332388  1.23606 -3.57597 
 0.593433  0.275946 -3.57391 
 0.456265  1.7385 -3.56988 
 0.638131  0.868642 -3.56713 
 0.684231  0.245611 -3.56465 
 0.211239  3.07622 -3.56124 
 0.427895  1.85914 -3.55649 
 0.598753  0.0399104 -3.5556 
 0.0185753  3.75845 -3.55365 
 0.632654  0.659472 -3.55054 
 0.304945  2.3445 -3.54844 
 0.296667  1.03442 -3.5426 
 0.202513  1.5468 -3.54152 
 0.692271  0.393882 -3.53898 
 0.662152  0.142116 -3.53506 
 0.733504  0.459665 -3.5334 
 0.416211  1.03465 -3.5324 
 0.445275  0.943033 -3.53015 
 0.454497  1.08512 -3.52838 
 0.208162  2.37602 -3.5242 
 0.554541  0.728461 -3.52283 
 0.657808  0.829617 -3.52191 
 0.215522  1.53537 -3.52129 
 0.623374  0.447442 -3.51907 
 0.366667  0.871092 -3.51596 
 0.590217  0.369097 -3.51394 
 0.54784  1.02468 -3.51346 
 0.286863  1.59194 -3.51177 
 0.13525  2.72238 -3.51004 
 0.0954245  2.79556 -3.50847 
 0.112108  2.4482 -3.50496 
 0.755852  0.618001 -3.5033 
 0.420173  1.4684 -3.50172 
 0.580636  0.491159 -3.49956 
 0.130149  2.19263 -3.49893 
 0.856499  0.0311951 -3.49695 
 0.249118  1.5716 -3.49515 
 0.392221  1.73728 -3.49395 
 0.274119  2.0937 -3.49333 
 0.592666  1.14081 -3.49244 
 0.531645  1.42231 -3.49017 
 0.329042  2.57163 -3.48777 
 0.232709  1.43554 -3.48617 
 0.668903  0.878647 -3.4823 
 0.451098  2.00223 -3.47896 
 0.25975  1.82937 -3.4773 
 0.620768  1.11837 -3.47637 
 0.500794  0.800475 -3.47407 
 0.219431  1.75988 -3.47337 
 0.818295  0.365673 -3.47195 
 0.50621  1.58354 -3.47017 
 0.535952  1.01845 -3.46802 
 0.51818  1.25527 -3.46634 
 0.171046  2.0129 -3.46265 
 0.0200592  2.85777 -3.46035 
 0.522458  0.38697 -3.45796 
 0.506354  1.7198 -3.45682 
 0.494618  1.0705 -3.45287 
 0.0783485  2.04322 -3.45099 
 0.420851  2.0256 -3.44586 
 0.666796  0.238035 -3.44387 
 0.130414  3.15224 -3.44268 
 0.553387  0.551344 -3.44163 
 0.188858  2.84662 -3.44036 
 0.160284  2.79017 -3.43968 
 0.163701  2.71652 -3.43817 
 0.501581  1.26388 -3.43547 
 0.51185  0.718115 -3.43144 
 0.358156  1.94595 -3.4296 
 0.529681  0.568241 -3.4277 
 0.128646  1.77951 -3.42204 
 0.276088  1.45773 -3.42113 
 0.2824  1.39625 -3.41722 
 0.0278151  2.80503 -3.41493 
 0.312394  1.0156 -3.41248 
 0.200884  2.03376 -3.40995 
 0.494938  1.32767 -3.40598 
 0.205945  1.36888 -3.40202 
 0.0234868  2.44173 -3.40165 
 0.406789  1.04253 -3.39824 
 0.416705  2.08578 -3.39684 
 0.476368  1.88064 -3.39638 
 0.519905  0.507179 -3.39303 
 0.659764  0.229706 -3.39013 
 0.461678  0.55588 -3.38868 
 0.0599155  3.21873 -3.38738 
 0.459093  1.04673 -3.38351 
 0.50475  0.593195 -3.38165 
 0.103759  2.50678 -3.37833 
 0.266939  2.64391 -3.37386 
 0.474416  1.90674 -3.37217 
 0.095741  2.62213 -3.3686 
 0.714622  0.51956 -3.36688 
 0.624129  0.874267 -3.36432 
 0.560376  0.936688 -3.36231 
 0.0945197  2.46085 -3.35902 
 0.343073  1.11132 -3.35758 
 0.270349  2.41569 -3.35634 
 0.515995  1.53983 -3.35483 
 0.229771  1.79664 -3.35176 
 0.101169  2.05798 -3.34938 
 0.722091  0.770334 -3.34764 
 0.289429  1.26928 -3.34626 
 0.657868  0.0483125 -3.34424 
 0.242355  2.55981 -3.34266 
 0.151988  1.75862 -3.33887 
 0.518377  1.01086 -3.3368 
 0.505032  0.668414 -3.33093 
 0.461934  1.11912 -3.32942 
 0.852215  0.00905227 -3.32805 
 0.465342  0.644812 -3.32539 
 0.366528  2.04696 -3.32269 
 0.288608  1.96837 -3.32126 
 0.607749  0.841368 -3.3191 
 0.450731  1.766 -3.31631 
 0.327996  1.41325 -3.31524 
 0.532798  0.739752 -3.31362 
 0.496073  0.833616 -3.31267 
 0.552226  0.514668 -3.31059 
 0.116527  2.58208 -3.30909 
 0.384476  1.35314 -3.30813 
 0.436858  1.50817 -3.30568 
 0.239753  2.58879 -3.30298 
 0.410306  2.1217 -3.301 
 0.160479  2.77433 -3.29864 
 0.101896  1.80447 -3.29684 
 0.178406  2.75158 -3.29517 
 0.069343  1.97555 -3.29454 
 0.37138  1.39621 -3.29127 
 0.374042  1.24946 -3.28694 
 0.0724707  3.31004 -3.28508 
 0.373788  1.1811 -3.2839 
 0.00847097  2.4536 -3.28083 
 0.416924  0.685918 -3.27944 
 0.485757  1.33218 -3.27587 
 0.463547  1.6181 -3.2743 
 0.399771  1.38891 -3.27026 
 0.115088  2.81484 -3.26994 
 0.37474  1.80886 -3.2676 
 0.024644  2.22157 -3.26647 
 0.752653  0.154821 -3.26461 
 0.538424  1.04719 -3.26282 
 0.41338  0.826816 -3.25925 
 0.375247  0.933337 -3.25672 
 0.138657  1.64242 -3.25395 
 0.134073  2.07146 -3.25166 
 0.12096  2.22844 -3.24892 
 0.746699  0.320323 -3.2468 
 0.798641  0.437753 -3.24252 
 0.50102  0.42524 -3.24171 
 0.46341  0.56966 -3.23995 
 0.123082  2.06136 -3.2379 
 0.0227962  3.56341 -3.23697 
 0.31681  2.28244 -3.23555 
 0.455515  1.36587 -3.23319 
 0.839888  0.131542 -3.23053 
 0.185226  2.12824 -3.22963 
 0.676488  0.857517 -3.22847 
 0.723786  0.396467 -3.22684 
 0.827676  0.236755 -3.22297 
 0.222715  1.99809 -3.21968 
 0.169758  2.22327 -3.21695 
 0.194821  2.07392 -3.21531 
 0.0267077  2.17034 -3.21372 
 0.718043  0.474906 -3.21193 
 0.307118  2.53628 -3.21085 
 0.600064  1.23268 -3.20833 
 0.330213  1.52369 -3.20406 
 0.291247  1.46216 -3.20239 
 0.289607  2.38994 -3.20168 
 0.45372  0.681838 -3.19748 
 0.403115  1.35243 -3.19512 
 0.487755  1.28862 -3.19218 
 0.669768  0.701492 -3.18779 
 0.47942  1.15743 -3.18587 
 0.427584  1.44375 -3.18418 
 0.0852671  2.98873 -3.18176 
 0.118566  1.93648 -3.17926 
 0.34572  2.3048 -3.17709 
 0.0642366  3.49923 -3.1764 
 0.155507  2.38419 -3.17381 
 0.729933  0.562481 -3.1723 
 0.447374  1.46537 -3.17175 
 0.714039  0.6479 -3.16926 
 0.0543281  3.47349 -3.16315 
 0.685718  0.648738 -3.16102 
 0.0935458  2.26426 -3.16044 
 0.362424  1.30658 -3.15905 
 0.479674  1.61297 -3.15851 
 0.102204  3.28736 -3.15702 
 0.0474936  3.34253 -3.15638 
 0.562097  0.716988 -3.15555 
 0.15663  2.94332 -3.1548 
 0.649487  0.917986 -3.1538 
 0.252105  1.80019 -3.15272 
 0.152833  2.74569 -3.15122 
 0.139783  2.12901 -3.14917 
 0.483186  0.792587 -3.14792 
 0.0237955  3.62194 -3.14492 
 0.165962  1.81707 -3.144 
 0.417736  1.479 -3.14253 
 0.647163  1.01578 -3.14054 
 0.441896  1.58514 -3.13936 
 0.678471  0.736111 -3.13879 
 0.333314  2.03331 -3.13751 
 0.363677  1.10376 -3.13701 
 0.210051  2.43641 -3.13539 
 0.853942  0.0874961 -3.13358 
 0.526814  0.478669 -3.13123 
 0.690817  0.64815 -3.12811 
 0.257043  2.55079 -3.12637 
 0.769906  0.499077 -3.12516 
 0.260299  2.46241 -3.12381 
 0.725885  0.558293 -3.12285 
 0.407748  1.39452 -3.1209 
 0.352668  1.54675 -3.11921 
 0.631469  0.551195 -3.11634 
 0.187765  1.61888 -3.11518 
 0.517469  0.701643 -3.11361 
 0.463513  1.43173 -3.11039 
 0.462805  1.39898 -3.1078 
 0.459444  0.803214 -3.10437 
 0.206714  2.31081 -3.1021 
 0.767832  0.199067 -3.09831 
 0.614955  0.837013 -3.09604 
 0.400128  0.843022 -3.09243 
 0.230978  1.40634 -3.09089 
 0.33417  1.71564 -3.08984 
 0.194022  2.40163 -3.08941 
 0.744509  0.477929 -3.08848 
 0.0223324  2.30581 -3.08673 
 0.71509  0.470173 -3.08439 
 0.14174  2.79022 -3.08272 
 0.460716  1.61842 -3.08067 
 0.233373  1.48604 -3.07999 
 0.239102  1.84464 -3.07732 
 0.259686  1.49359 -3.07468 
 0.17932  1.58297 -3.07291 
 0.424672  2.00037 -3.07147 
 0.527614  0.957821 -3.07008 
 0.44737  0.751636 -3.06907 
 0.0458988  2.72333 -3.06604 
 0.0849316  2.22803 -3.06498 
 0.595227  0.506454 -3.06333 
 0.191548  2.16039 -3.06193 
 0.147393  1.93129 -3.06032 
 0.346952  2.05183 -3.0568 
 0.28908  2.49959 -3.05404 
 0.394523  1.93673 -3.05183 
 0.761415  0.368481 -3.05134 
 0.689256  0.0770271 -3.04975 
 0.354859  1.28369 -3.04804 
 0.26347  2.38339 -3.04638 
 0.619652  0.534951 -3.0445 
 0.17204  2.47031 -3.04233 
 0.365806  1.99336 -3.04168 
 0.490926  1.03062 -3.04032 
 0.0695371  2.67873 -3.03796 
 0.670466  0.723352 -3.03646 
 0.733977  0.487301 -3.03513 
 0.0295553  2.48572 -3.03317 
 0.0941124  2.80175 -3.03188 
 0.152382  2.54603 -3.03033 
 0.433105  1.38072 -3.02847 
 0.18278  1.82034 -3.02576 
 0.16565  2.28006 -3.02412 
 0.722553  0.54744 -3.02249 
 0.550055  1.33284 -3.0203 
 0.0101881  2.73171 -3.01822 
 0.669923  0.158931 -3.01684 
 0.597235  0.21623 -3.01443 
 0.728712  0.0333745 -3.01251 
 0.190966  1.67759 -3.00983 
 0.353711  1.00505 -3.00687 
 0.0110225  2.30748 -3.00579 
 0.315954  2.11876 -3.00165 
 0.0769242  2.9113 -3.00027 
 0.131557  2.61933 -2.99832 
 0.494489  1.35422 -2.99669 
 0.0910257  2.2942 -2.99472 
 0.600066  0.309258 -2.99173 
 0.454086  1.09841 -2.99117 
 0.234966  2.73534 -2.98883 
 0.398505  1.77829 -2.98773 
 0.552065  0.543643 -2.98665 
 0.576961  0.635188 -2.98551 
 0.233733  1.54261 -2.98375 
 0.163405  1.90192 -2.98233 
 0.425633  0.90343 -2.98088 
 0.142113  2.40735 -2.97748 
 0.581453  1.26803 -2.97618 
 0.170465  1.98083 -2.97499 
 0.156662  2.25216 -2.97305 
 0.399797  2.00278 -2.97279 
 0.374701  1.08512 -2.97261 
 0.644834  0.744888 -2.97133 
 0.468986  0.950017 -2.96986 
 0.0574262  3.14351 -2.96743 
 0.140274  2.27494 -2.96511 
 0.377718  1.60582 -2.96384 
 0.40444  1.87042 -2.9611 
 0.0395808  2.48468 -2.9588 
 0.552048  0.431055 -2.95776 
 0.0110256  2.60166 -2.95675 
 0.307352  1.61427 -2.95602 
 0.712804  0.0562287 -2.9548 
 0.665069  0.51186 -2.95331 
