# LDEX data
# LT[hr], n0[m^{-3}], n0+sigma[m^{-3}],n0-sigma[m^{-3}], Date
21.562 0.351326  Mar_2014
21.938 0.448766  Mar_2014
22.312 0.569208  Mar_2014
22.688 0.700364  Mar_2014
23.062 0.824396  Mar_2014
23.438 0.938829  Mar_2014
23.812 1.07041  Mar_2014
0.188 1.28344  Apr_2014
0.562 1.40579  Apr_2014
0.938 1.53497  Apr_2014
1.312 1.67596  Apr_2014
1.688 1.83191  Apr_2014
2.062 1.98577  Apr_2014
2.438 2.14481  Apr_2014
2.812 2.33643  Apr_2014
3.188 2.53686  Apr_2014
3.562 2.71064  Apr_2014
3.938 2.90253  Apr_2014
4.312 3.08187  Apr_2014
4.688 3.24951  Apr_2014
5.062 3.36379  Apr_2014
5.438 3.46797  Apr_2014
5.812 3.52972  Apr_2014
6.188 3.64943  Apr_2014
6.562 3.81813  Apr_2014
6.938 3.94743  Apr_2014
7.312 4.00283  Apr_2014
7.688 3.97671  Apr_2014
8.062 3.90536  Apr_2014
8.438 3.79935  Apr_2014
8.812 3.61235  Apr_2014
9.188 3.3782  Apr_2014
9.562 3.15295  Apr_2014
9.938 2.94712  Apr_2014
10.312 2.69955  Apr_2014
10.688 2.45319  Apr_2014
11.062 2.24057  Apr_2014
11.438 2.05272  Apr_2014
11.812 1.83588  Apr_2014
12.188 1.56897  Apr_2014
12.562 1.30087  Apr_2014
12.938 1.06009  Apr_2014
13.312 0.831653  Apr_2014
13.688 0.63233  Apr_2014
14.062 0.47932  Apr_2014
14.438 0.354504  Apr_2014
14.812 0.24941  Apr_2014
15.188 0.170781  Apr_2014
15.562 0.117892  Apr_2014
15.938 0.0831463  Apr_2014
16.312 0.0576334  Apr_2014
16.688 0.0407955  Apr_2014
17.062 0.0329177  Apr_2014
17.438 0.0263993  Apr_2014
17.812 0.0238884  Apr_2014
18.188 0.0244264  Apr_2014
18.562 0.0284839  Apr_2014
18.938 0.035091  Apr_2014
19.312 0.047364  Apr_2014
19.688 0.0683815  Apr_2014
20.062 0.0966019  Apr_2014
20.438 0.136457  Apr_2014
20.812 0.196657  Apr_2014
21.188 0.278766  Apr_2014
21.562 0.373331  Apr_2014
21.938 0.474023  Apr_2014
